Day of Week,Time,Precipitation,Visibility,Cloud Cover,Weather Type,Conditions,Traffic
Wednesday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,11:00:00,0.0,2.2,63.4,Smoke Or Haze,Partially cloudy,low
Wednesday,12:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,13:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,14:00:00,0.0,2.3,78.1,"Thunderstorm, Smoke Or Haze",Overcast,medium
Wednesday,15:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Wednesday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Wednesday,17:00:00,0.0,2.3,96.1,"Rain, Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Wednesday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Wednesday,20:00:00,0.0,2.2,56.1,Smoke Or Haze,Partially cloudy,medium
Wednesday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,23:00:00,0.0,2.3,43.1,Smoke Or Haze,Partially cloudy,high
Thursday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,02:00:00,0.0,2.3,36.4,Smoke Or Haze,Partially cloudy,high
Thursday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,05:00:00,0.0,1.4,22.6,Smoke Or Haze,Clear,high
Thursday,06:00:00,0.0,1.2,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,08:00:00,0.0,2.3,70.3,Smoke Or Haze,Partially cloudy,medium
Thursday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,11:00:00,0.0,2.2,63.7,Smoke Or Haze,Partially cloudy,medium
Thursday,12:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,14:00:00,0.0,2.3,83.7,Smoke Or Haze,Overcast,medium
Thursday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Thursday,16:00:00,0.0,1.9,50.0,,Partially cloudy,low
Thursday,17:00:00,0.0,2.4,74.5,,Partially cloudy,low
Thursday,18:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,20:00:00,0.0,2.2,40.2,Smoke Or Haze,Partially cloudy,medium
Thursday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Thursday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Thursday,23:00:00,0.0,2.3,57.0,Smoke Or Haze,Partially cloudy,high
Friday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,02:00:00,0.0,2.2,75.3,Smoke Or Haze,Overcast,medium
Friday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,04:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,medium
Friday,05:00:00,0.03,2.2,89.5,Light Rain,"Rain, Overcast",low
Friday,06:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Friday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Friday,08:00:00,0.0,2.3,76.8,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Friday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,11:00:00,0.0,2.5,77.5,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Friday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Friday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Friday,14:00:00,0.14,2.3,77.7,"Rain, Sky Coverage Increasing, Smoke Or Haze","Rain, Overcast",medium
Friday,15:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,16:00:00,0.0,1.9,89.0,Thunderstorm Without Precipitation,Overcast,low
Friday,17:00:00,0.0,2.2,89.5,"Thunderstorm Without Precipitation, Sky Coverage Increasing",Overcast,low
Friday,18:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,20:00:00,0.0,2.2,79.1,Smoke Or Haze,Overcast,medium
Friday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Friday,23:00:00,0.0,2.2,79.3,Smoke Or Haze,Overcast,medium
Saturday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,02:00:00,0.0,2.3,77.8,Smoke Or Haze,Overcast,medium
Saturday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,05:00:00,0.0,2.2,83.8,Smoke Or Haze,Overcast,low
Saturday,06:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Saturday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Saturday,08:00:00,0.0,2.3,63.3,Smoke Or Haze,Partially cloudy,medium
Saturday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,11:00:00,0.0,2.3,57.2,Smoke Or Haze,Partially cloudy,high
Saturday,12:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,13:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,14:00:00,0.03,2.3,77.5,"Thunderstorm, Smoke Or Haze","Rain, Overcast",low
Saturday,15:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,16:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,17:00:00,0.03,2.2,69.3,"Thunderstorm, Sky Coverage Increasing","Rain, Partially cloudy",high
Saturday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Saturday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Saturday,20:00:00,0.0,2.2,58.4,Smoke Or Haze,Partially cloudy,low
Saturday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,22:00:00,0.0,1.9,50.0,,Partially cloudy,high
Saturday,23:00:00,0.0,2.2,60.5,Smoke Or Haze,Partially cloudy,medium
Sunday,00:00:00,0.0,1.9,88.0,,Overcast,high
Sunday,01:00:00,0.0,1.9,88.0,,Overcast,high
Sunday,02:00:00,0.0,1.6,84.1,Smoke Or Haze,Overcast,high
Sunday,03:00:00,0.0,1.9,88.0,,Overcast,low
Sunday,04:00:00,0.0,1.9,88.0,,Overcast,medium
Sunday,05:00:00,0.0,1.2,88.0,,Overcast,medium
Sunday,06:00:00,0.0,1.2,88.0,,Overcast,medium
Sunday,07:00:00,0.0,1.2,50.0,,Partially cloudy,medium
Sunday,08:00:00,0.0,2.2,81.2,Smoke Or Haze,Overcast,medium
Sunday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,10:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,11:00:00,0.0,2.2,54.6,Smoke Or Haze,Partially cloudy,medium
Sunday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,14:00:00,0.0,2.3,81.9,Smoke Or Haze,Overcast,medium
Sunday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,16:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,low
Sunday,17:00:00,0.0,2.3,87.3,"Thunderstorm Without Precipitation, Sky Coverage Increasing",Overcast,medium
Sunday,18:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,high
Sunday,19:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Sunday,20:00:00,0.0,2.3,51.5,"Sky Coverage Decreasing, Smoke Or Haze",Partially cloudy,high
Sunday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,23:00:00,0.0,2.2,54.5,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,low
Monday,00:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Monday,01:00:00,0.0,1.9,50.0,,Partially cloudy,high
Monday,02:00:00,0.0,2.2,40.7,Smoke Or Haze,Partially cloudy,medium
Monday,03:00:00,0.0,1.9,50.0,Mist,Partially cloudy,high
Monday,04:00:00,0.0,1.9,50.0,Mist,Partially cloudy,medium
Monday,05:00:00,0.0,2.1,40.6,Smoke Or Haze,Partially cloudy,low
Monday,06:00:00,0.0,1.2,27.5,Mist,Partially cloudy,low
Monday,07:00:00,0.0,1.9,27.5,Mist,Partially cloudy,high
Monday,08:00:00,0.0,1.9,25.0,,Clear,low
Monday,09:00:00,0.0,1.9,50.0,,Partially cloudy,low
Monday,10:00:00,0.0,2.5,50.0,,Partially cloudy,low
Monday,11:00:00,0.0,2.3,51.5,Smoke Or Haze,Partially cloudy,high
Monday,12:00:00,0.0,2.5,50.0,,Partially cloudy,high
Monday,13:00:00,0.0,2.5,50.0,,Partially cloudy,low
Monday,14:00:00,0.0,1.9,54.9,Smoke Or Haze,Partially cloudy,low
Monday,15:00:00,0.0,2.5,50.0,,Partially cloudy,medium
Monday,16:00:00,0.0,2.5,50.0,,Partially cloudy,high
Monday,17:00:00,0.0,2.2,43.7,Smoke Or Haze,Partially cloudy,high
Monday,18:00:00,0.0,1.9,50.0,,Partially cloudy,low
Monday,19:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Monday,20:00:00,0.0,1.6,64.8,Smoke Or Haze,Partially cloudy,low
Monday,21:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Monday,22:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Monday,23:00:00,0.0,2.2,54.5,Smoke Or Haze,Partially cloudy,high
Tuesday,00:00:00,0.0,1.9,50.0,,Partially cloudy,high
Tuesday,01:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Tuesday,02:00:00,0.0,1.6,64.8,Smoke Or Haze,Partially cloudy,high
Tuesday,03:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Tuesday,04:00:00,0.0,1.9,50.0,,Partially cloudy,medium
Tuesday,05:00:00,0.0,1.2,50.0,,Partially cloudy,medium
Tuesday,06:00:00,0.0,1.9,50.0,,Partially cloudy,low
Tuesday,07:00:00,0.0,1.9,50.0,,Partially cloudy,low
Tuesday,08:00:00,0.0,1.6,52.1,Smoke Or Haze,Partially cloudy,low
Tuesday,09:00:00,0.0,1.9,25.0,,Clear,medium
Tuesday,10:00:00,0.0,2.5,50.0,,Partially cloudy,medium
Tuesday,11:00:00,0.0,2.3,61.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,12:00:00,0.0,2.5,50.0,,Partially cloudy,high
Tuesday,13:00:00,0.0,2.5,25.0,,Clear,low
Tuesday,14:00:00,0.0,1.9,42.3,Smoke Or Haze,Partially cloudy,medium
Tuesday,15:00:00,0.0,2.5,25.0,,Clear,high
Tuesday,16:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,17:00:00,0.0,2.3,23.5,Smoke Or Haze,Clear,medium
Tuesday,18:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Tuesday,19:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,high
Tuesday,20:00:00,0.0,2.3,32.4,Smoke Or Haze,Partially cloudy,medium
Tuesday,21:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,high
Tuesday,22:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Tuesday,23:00:00,0.0,2.2,44.6,Smoke Or Haze,Partially cloudy,low
Wednesday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,01:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Wednesday,02:00:00,0.0,2.2,43.1,Smoke Or Haze,Partially cloudy,high
Wednesday,03:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,04:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Wednesday,05:00:00,0.0,2.2,62.9,Smoke Or Haze,Partially cloudy,medium
Wednesday,06:00:00,0.0,1.9,50.0,Mist,Partially cloudy,high
Wednesday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,08:00:00,0.0,2.2,44.2,Smoke Or Haze,Partially cloudy,high
Wednesday,09:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,10:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Wednesday,11:00:00,0.0,2.3,72.6,Smoke Or Haze,Partially cloudy,medium
Wednesday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,14:00:00,0.0,2.3,71.6,Smoke Or Haze,Partially cloudy,high
Wednesday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Wednesday,16:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Wednesday,17:00:00,0.0,2.2,47.5,Smoke Or Haze,Partially cloudy,high
Wednesday,18:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Wednesday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Wednesday,20:00:00,0.0,2.2,82.7,"Lightning Without Thunder, Smoke Or Haze",Overcast,low
Wednesday,21:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Wednesday,22:00:00,0.0,1.2,89.0,Thunderstorm,Overcast,high
Wednesday,23:00:00,0.41,2.2,82.7,"Lightning Without Thunder, Thunderstorm, Rain","Rain, Overcast",low
Thursday,00:00:00,0.0,1.9,50.0,Thunderstorm Without Precipitation,Partially cloudy,medium
Thursday,00:00:00,0.0,1.9,50.0,Thunderstorm Without Precipitation,Partially cloudy,medium
Thursday,01:00:00,0.0,1.9,50.0,Light Rain,Partially cloudy,high
Thursday,02:00:00,0.0,1.6,69.7,Smoke Or Haze,Partially cloudy,high
Thursday,03:00:00,0.0,1.9,88.0,,Overcast,medium
Thursday,04:00:00,0.0,,,,,medium
Thursday,05:00:00,0.0,1.2,100.0,Light Rain,Overcast,low
Thursday,06:00:00,0.0,,,,,medium
Thursday,07:00:00,0.0,,,,,medium
Thursday,08:00:00,0.0,1.3,100.0,"Light Rain, Sky Coverage Increasing",Overcast,medium
Thursday,09:00:00,0.0,,,,,medium
Thursday,10:00:00,0.0,,,,,high
Thursday,11:00:00,0.31,1.2,100.0,Thunderstorm,"Rain, Overcast",medium
Thursday,12:00:00,0.0,,,,,medium
Thursday,13:00:00,0.0,,,,,medium
Thursday,14:00:00,0.36,2.3,98.3,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Smoke Or Haze","Rain, Overcast",medium
Thursday,15:00:00,0.0,1.9,100.0,Thunderstorm,Overcast,medium
Thursday,16:00:00,0.0,1.9,90.0,Smoke Or Haze,Overcast,low
Thursday,17:00:00,0.0,2.3,91.7,"Thunderstorm, Light Rain, Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Thursday,18:00:00,0.0,1.9,90.0,Smoke Or Haze,Overcast,high
Thursday,19:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Thursday,20:00:00,0.0,2.2,55.0,"Rain, Smoke Or Haze",Partially cloudy,high
Thursday,21:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,high
Thursday,22:00:00,0.0,1.2,89.0,Light Rain,Overcast,medium
Thursday,23:00:00,0.23,2.1,84.3,"Thunderstorm, Rain","Rain, Overcast",low
Friday,00:00:00,0.0,1.2,100.0,Light Rain,Overcast,low
Friday,01:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Friday,02:00:00,0.0,1.3,93.1,Light Rain,Overcast,medium
Friday,03:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Friday,04:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Friday,05:00:00,0.0,2.3,86.2,"Rain, Light Rain, Sky Coverage Decreasing",Overcast,medium
Friday,06:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Friday,07:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Friday,08:00:00,0.21,2.2,99.8,Light Rain,"Rain, Overcast",medium
Friday,09:00:00,0.0,1.9,100.0,Light Rain,Overcast,high
Friday,10:00:00,0.0,1.9,100.0,Light Rain,Overcast,medium
Friday,11:00:00,0.13,2.3,99.9,"Rain, Light Rain, Sky Coverage Increasing","Rain, Overcast",high
Friday,12:00:00,0.0,1.9,89.0,Light Rain,Overcast,low
Friday,13:00:00,0.0,1.9,89.0,Light Rain,Overcast,high
Friday,14:00:00,0.0,2.1,100.0,"Rain, Light Rain",Overcast,low
Friday,15:00:00,0.0,1.9,89.0,Light Rain,Overcast,medium
Friday,16:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,low
Friday,17:00:00,0.0,2.3,83.2,"Sky Coverage Increasing, Smoke Or Haze",Overcast,high
Friday,18:00:00,0.0,1.9,89.0,Smoke Or Haze,Overcast,medium
Friday,19:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,20:00:00,0.0,2.3,77.7,Smoke Or Haze,Overcast,high
Friday,21:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,22:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Friday,23:00:00,0.06,2.2,90.7,"Light Drizzle, Smoke Or Haze","Rain, Overcast",medium
Saturday,00:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,01:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,02:00:00,0.0,2.2,90.7,"Sky Coverage Increasing, Smoke Or Haze",Overcast,low
Saturday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,05:00:00,0.0,2.3,84.6,"Sky Coverage Increasing, Smoke Or Haze",Overcast,medium
Saturday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,low
Saturday,08:00:00,0.0,2.2,84.1,"Rain, Light Rain, Smoke Or Haze",Overcast,low
Saturday,09:00:00,0.0,1.9,89.0,Light Rain,Overcast,high
Saturday,10:00:00,0.0,2.5,89.0,Smoke Or Haze,Overcast,medium
Saturday,11:00:00,0.0,2.5,57.7,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,high
Saturday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,13:00:00,0.0,2.8,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,14:00:00,0.0,2.7,71.0,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,high
Saturday,15:00:00,0.0,3.1,50.0,Smoke Or Haze,Partially cloudy,high
Saturday,16:00:00,0.0,2.5,50.0,Thunderstorm Without Precipitation,Partially cloudy,medium
Saturday,17:00:00,0.01,2.3,76.7,"Sky Coverage Increasing, Smoke Or Haze","Rain, Overcast",high
Saturday,18:00:00,0.0,1.9,50.0,Light Rain,Partially cloudy,medium
Saturday,19:00:00,0.0,1.9,50.0,Drizzle,Partially cloudy,low
Saturday,20:00:00,0.0,2.5,36.1,"Sky Coverage Decreasing, Smoke Or Haze",Partially cloudy,low
Saturday,21:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Saturday,22:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,low
Saturday,23:00:00,0.0,2.2,32.2,"Sky Coverage Increasing, Smoke Or Haze",Partially cloudy,low
Sunday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,01:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Sunday,02:00:00,0.02,2.2,33.8,Smoke Or Haze,"Rain, Partially cloudy",medium
Sunday,03:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Sunday,04:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,05:00:00,0.0,2.2,30.7,Smoke Or Haze,Partially cloudy,high
Sunday,06:00:00,0.0,1.9,27.5,Mist,Partially cloudy,low
Sunday,07:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,08:00:00,0.0,2.3,58.1,Smoke Or Haze,Partially cloudy,high
Sunday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,11:00:00,0.0,2.5,50.1,Smoke Or Haze,Partially cloudy,high
Sunday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
Sunday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Sunday,14:00:00,0.0,2.3,49.2,Smoke Or Haze,Partially cloudy,high
Sunday,15:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,high
Sunday,16:00:00,0.0,2.5,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,17:00:00,0.0,2.5,16.2,Smoke Or Haze,Clear,low
Sunday,18:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Sunday,19:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,high
Sunday,20:00:00,0.0,2.2,8.4,Smoke Or Haze,Clear,low
Sunday,21:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Sunday,22:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,medium
Sunday,23:00:00,0.0,2.3,8.5,Smoke Or Haze,Clear,low
Monday,00:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Monday,01:00:00,0.0,1.9,27.5,Smoke Or Haze,Partially cloudy,low
Monday,02:00:00,0.0,2.2,34.6,Smoke Or Haze,Partially cloudy,high
Monday,03:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Monday,04:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,05:00:00,0.0,2.2,41.4,Smoke Or Haze,Partially cloudy,medium
Monday,06:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,high
Monday,07:00:00,0.0,1.9,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,08:00:00,0.0,2.5,49.5,Smoke Or Haze,Partially cloudy,low
Monday,09:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,10:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,11:00:00,0.0,2.5,70.4,Smoke Or Haze,Partially cloudy,medium
Monday,12:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,medium
Monday,13:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,high
Monday,14:00:00,0.0,2.3,60.4,Smoke Or Haze,Partially cloudy,medium
Monday,15:00:00,0.0,2.5,50.0,Smoke Or Haze,Partially cloudy,low
